experiment,image,item,Trial_Index_,CURRENT_SAC_START_X,CURRENT_SAC_START_Y,CURRENT_SAC_END_X,CURRENT_SAC_END_Y,CURRENT_SAC_ANGLE,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_DIRECTION,CURRENT_SAC_DURATION,CURRENT_SAC_INDEX,CURRENT_SAC_END_INTEREST_AREAS,CURRENT_SAC_END_INTEREST_AREA_ID,EYE_USED,CURRENT_SAC_BLINK_DURATION,CURRENT_SAC_BLINK_END,CURRENT_SAC_BLINK_START
8,ReadingWITHOUTinterference.jpg,29,1,356.2,358.1,473.8,362.6,-1.65,3.77,94.27,RIGHT,40,17,[ 6],6,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,464.9,350.2,566.8,334.7,6.52,3.32,97.78,RIGHT,34,18,[ 10],10,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,578.0,319.6,643.5,316.6,1.97,2.12,81.71,RIGHT,26,19,[ 10],10,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,654.5,322.1,758.6,336.8,-6.08,3.36,93.36,RIGHT,36,20,[ 10],10,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,769.2,355.9,298.2,65.8,155.0,15.97,8.67,LEFT,1842,21,[ 5],5,LEFT,1758,6800,5044
8,ReadingWITHOUTinterference.jpg,29,1,295.0,65.2,245.8,159.1,-124.55,2.56,91.4,DOWN,28,22,[ 1],1,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,278.1,123.4,252.0,163.8,-130.36,1.2,50.21,DOWN,24,23,[ 1],1,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,262.8,147.5,367.3,156.7,-3.82,3.19,88.7,RIGHT,36,24,[ 5],5,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,374.4,171.0,436.8,171.3,-0.21,1.91,73.62,RIGHT,26,25,[ 5],5,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,450.8,162.3,516.4,177.8,-10.08,2.05,73.33,RIGHT,28,26,[ 9],9,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,508.6,183.0,463.6,186.1,-177.03,1.38,53.24,LEFT,26,27,[ 5],5,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,464.5,192.1,644.3,207.6,-3.72,5.57,121.08,RIGHT,46,28,[ 10],10,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,645.7,298.7,303.7,167.8,163.9,10.9,3.51,LEFT,3108,29,[ 5],5,LEFT,2976,11278,8304
8,ReadingWITHOUTinterference.jpg,29,1,302.4,172.6,364.1,164.9,5.4,1.9,13.78,RIGHT,138,30,[ 5],5,LEFT,50,11434,11386
8,ReadingWITHOUTinterference.jpg,29,1,369.7,175.0,461.4,182.5,-3.52,2.9,90.57,RIGHT,32,31,[ 5],5,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,471.5,181.4,575.8,187.2,-2.4,3.33,92.5,RIGHT,36,32,[ 9],9,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,582.3,189.8,666.6,192.2,-1.22,2.7,96.36,RIGHT,28,33,[ 10],10,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,683.1,190.8,739.0,181.4,7.21,1.79,68.69,RIGHT,26,34,[ 9],9,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,736.1,174.5,564.8,161.3,176.68,5.42,117.86,LEFT,46,35,[ 9],9,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,570.1,167.5,270.2,166.7,179.89,9.37,63.32,LEFT,148,36,[ 5],5,LEFT,78,13026,12950
8,ReadingWITHOUTinterference.jpg,29,1,275.3,168.0,455.0,169.4,-0.34,5.64,134.34,RIGHT,42,37,[ 5],5,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,456.4,162.4,228.6,167.7,-178.99,7.15,143.07,LEFT,50,38,[ 1],1,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,230.4,180.4,328.6,174.5,2.61,3.1,91.21,RIGHT,34,39,[ 5],5,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,319.9,173.0,374.5,124.5,33.88,2.09,9.86,RIGHT,212,40,[ 5],5,LEFT,70,14454,14386
8,ReadingWITHOUTinterference.jpg,29,1,379.6,151.4,242.3,149.6,179.43,4.35,103.46,LEFT,42,41,[ 1],1,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,250.6,159.0,214.4,156.2,176.63,1.13,51.19,LEFT,22,42,[ 1],1,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,215.9,186.4,456.7,260.0,-13.01,7.82,3.73,RIGHT,2098,43,[ 6],6,LEFT,2004,17592,15590
8,ReadingWITHOUTinterference.jpg,29,1,458.9,256.1,681.8,191.0,12.4,7.28,145.6,RIGHT,50,44,[ 9],9,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,703.6,170.8,230.2,346.5,-164.29,15.46,234.31,LEFT,66,45,[ 2],2,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,260.0,337.4,391.4,334.9,0.82,4.21,110.84,RIGHT,38,46,[ 6],6,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,391.9,336.1,297.1,340.7,-177.9,3.06,90.0,LEFT,34,47,[ 6],6,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,301.2,340.1,189.3,318.5,171.65,3.59,99.74,LEFT,36,48,[ 2],2,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,188.9,322.2,155.9,321.9,179.6,1.03,47.02,LEFT,22,49,[ 2],2,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,148.3,327.0,211.1,322.8,2.92,1.99,70.96,RIGHT,28,50,[ 2],2,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,216.8,324.5,293.6,329.6,-2.88,2.46,82.02,RIGHT,30,51,[ 6],6,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,296.9,319.6,418.3,320.6,-0.36,3.9,108.43,RIGHT,36,52,[ 6],6,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,420.2,317.5,558.3,321.7,-1.31,4.49,112.31,RIGHT,40,53,[ 10],10,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,563.8,323.7,663.8,313.7,4.3,3.28,91.18,RIGHT,36,54,[ 10],10,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,664.2,309.5,806.1,321.2,-3.57,4.59,109.37,RIGHT,42,55,[ 14],14,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,805.9,320.4,866.3,331.3,-7.81,1.95,75.03,RIGHT,26,56,[ 14],14,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,868.6,333.5,230.8,212.5,171.76,20.52,142.53,LEFT,144,57,[ 2],2,LEFT,72,21532,21462
8,ReadingWITHOUTinterference.jpg,29,1,234.8,226.6,529.7,886.8,-58.96,18.22,222.14,DOWN,82,58,[ ],.,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,554.7,885.0,519.3,887.1,-177.53,1.16,57.9,LEFT,20,59,[ ],.,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,515.7,886.5,-785.5,527.6,167.02,35.05,186.42,LEFT,188,60,[ ],.,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,-813.5,514.0,-792.6,523.3,-22.57,0.49,11.13,.,44,61,[ ],.,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,-819.9,511.3,262.8,320.4,8.61,28.63,32.61,RIGHT,878,62,[ 6],6,LEFT,582,24032,23452
8,ReadingWITHOUTinterference.jpg,29,1,268.7,306.1,119.2,64.8,129.13,7.64,146.97,UP,52,63,"[ 1, 999]",1,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,129.8,72.7,379.2,88.6,-2.77,8.03,154.4,RIGHT,52,64,[ 5],5,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,367.1,80.7,586.9,83.2,-0.49,7.23,139.05,RIGHT,52,65,[ 9],9,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,586.1,83.5,791.9,87.2,-0.78,6.73,129.35,RIGHT,52,66,[ 13],13,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,799.1,80.7,846.1,87.3,-6.09,1.52,63.22,RIGHT,24,67,[ 13],13,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,846.5,94.2,798.2,79.2,166.74,1.59,61.27,LEFT,26,68,[ 13],13,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,804.7,87.1,90.6,244.7,-170.39,22.88,272.42,LEFT,84,69,[ 2],2,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,114.9,252.4,313.4,269.6,-3.79,6.35,137.95,RIGHT,46,70,[ 6],6,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,325.8,270.1,363.0,283.8,-15.52,1.26,57.26,RIGHT,22,71,[ 6],6,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,363.9,292.8,376.5,284.0,27.77,0.46,3.32,.,140,72,[ 6],6,LEFT,50,27866,27818
8,ReadingWITHOUTinterference.jpg,29,1,382.0,297.9,594.3,293.6,0.87,6.88,143.39,RIGHT,48,73,[ 10],10,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,600.5,289.0,857.8,291.0,-0.34,8.07,149.37,RIGHT,54,74,[ 14],14,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,856.6,289.3,114.4,451.1,-170.53,22.98,273.52,LEFT,84,75,[ 3],3,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,133.6,453.7,71.9,446.8,175.09,1.86,66.52,LEFT,28,76,[ 3],3,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,80.0,452.9,209.5,443.1,3.32,3.94,25.94,RIGHT,152,77,[ 3],3,LEFT,68,29668,29602
8,ReadingWITHOUTinterference.jpg,29,1,212.1,455.9,340.4,468.7,-4.32,4.01,105.48,RIGHT,38,78,[ 7],7,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,353.2,473.9,628.0,476.7,-0.44,8.7,161.05,RIGHT,54,79,[ 11],11,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,631.1,470.5,872.4,457.7,2.29,7.56,145.36,RIGHT,52,80,[ 15],15,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,881.4,464.8,146.4,604.8,-171.75,22.64,269.56,LEFT,84,81,[ 4],4,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,155.1,602.6,90.4,614.8,-171.82,1.97,70.21,LEFT,28,82,[ 4],4,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,94.0,618.5,246.1,617.1,0.4,4.62,25.09,RIGHT,184,83,[ 4],4,LEFT,92,31544,31454
8,ReadingWITHOUTinterference.jpg,29,1,249.1,636.2,355.5,648.8,-5.07,3.32,97.72,RIGHT,34,84,[ 8],8,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,358.0,648.1,632.7,641.5,1.02,8.63,165.89,RIGHT,52,85,[ 12],12,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,635.0,637.5,876.2,613.0,4.35,7.52,150.48,RIGHT,50,86,[ 16],16,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,879.6,615.2,898.9,596.8,35.77,0.73,3.4,RIGHT,214,87,[ 16],16,LEFT,122,32922,32802
8,ReadingWITHOUTinterference.jpg,29,1,891.6,619.9,406.2,463.7,166.37,15.34,232.49,LEFT,66,88,[ 7],7,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,414.9,471.5,562.1,875.5,-63.78,10.33,161.39,DOWN,64,89,[ ],.,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,584.4,877.3,455.7,524.2,116.31,9.08,126.05,UP,72,90,[ 7],7,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,459.0,529.0,555.7,386.4,47.81,4.57,103.89,UP,44,91,[ 11],11,LEFT,.,.,.
8,ReadingWITHOUTinterference.jpg,29,1,561.1,385.7,478.3,352.3,163.18,2.74,21.09,LEFT,130,92,[ 6],6,LEFT,50,35506,35458
8,ReadingWITHinterference.jpg,30,2,533.4,401.3,332.4,224.3,146.45,7.64,141.56,LEFT,54,1,[ 6],6,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,334.5,229.3,271.4,189.0,154.21,2.2,78.58,LEFT,28,2,[ 5],5,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,270.4,184.8,248.2,178.2,167.27,0.71,39.39,LEFT,18,3,[ 1],1,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,249.5,174.1,381.8,174.0,0.03,4.15,109.14,RIGHT,38,4,[ 5],5,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,387.1,171.8,464.1,173.1,-0.73,2.44,81.49,RIGHT,30,5,[ 5],5,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,470.6,173.8,609.3,172.3,0.47,4.4,110.08,RIGHT,40,6,[ 9],9,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,610.4,168.3,731.7,175.2,-2.45,3.84,100.95,RIGHT,38,7,[ 9],9,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,724.8,176.6,166.0,312.5,-169.54,17.57,243.97,LEFT,72,8,[ 2],2,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,184.4,311.4,149.3,315.0,-175.51,1.07,48.5,LEFT,22,9,[ 2],2,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,156.7,321.8,247.4,325.2,-1.64,2.78,86.98,RIGHT,32,10,[ 2],2,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,252.2,328.9,341.5,330.4,-0.73,2.79,87.21,RIGHT,32,11,[ 6],6,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,344.0,329.7,427.5,328.8,0.47,2.63,87.53,RIGHT,30,12,[ 6],6,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,431.4,327.8,559.4,326.6,0.4,4.05,106.6,RIGHT,38,13,[ 10],10,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,561.8,327.6,646.1,331.4,-1.94,2.69,89.68,RIGHT,30,14,[ 10],10,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,655.2,333.8,726.3,334.8,-0.61,2.26,75.24,RIGHT,30,15,[ 10],10,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,735.4,328.6,816.8,332.3,-1.97,2.56,85.38,RIGHT,30,16,[ 14],14,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,821.1,332.0,536.5,337.4,-179.18,8.98,160.34,LEFT,56,17,[ 10],10,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,543.3,345.5,676.2,325.0,6.61,4.26,112.13,RIGHT,38,18,[ 10],10,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,682.1,320.8,885.2,342.2,-4.57,6.38,127.54,RIGHT,50,19,[ 14],14,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,884.9,337.4,313.9,157.0,166.52,18.32,241.06,LEFT,76,20,[ 5],5,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,310.9,156.7,117.4,104.0,168.27,6.09,126.88,LEFT,48,21,"[ 1, 999]",1,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,115.2,102.1,101.2,69.4,119.11,0.87,43.47,UP,20,22,"[ 1, 999]",1,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,110.3,77.2,182.1,73.1,2.5,2.19,73.04,RIGHT,30,23,[ 1],1,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,187.1,79.6,374.1,78.0,0.37,5.83,126.84,RIGHT,46,24,[ 5],5,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,375.6,78.5,137.1,69.6,178.38,7.4,147.97,LEFT,50,25,"[ 1, 999]",1,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,144.6,74.4,335.5,87.4,-2.96,5.92,32.52,RIGHT,182,26,[ 5],5,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,341.8,77.0,621.9,82.9,-0.91,8.85,163.91,RIGHT,54,27,[ 9],9,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,631.5,79.5,607.8,80.1,-178.91,0.75,41.94,LEFT,18,28,[ 9],9,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,614.5,76.8,830.4,105.7,-5.76,6.83,131.43,RIGHT,52,29,[ 13],13,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,828.8,100.8,98.1,298.8,-168.28,22.86,265.77,LEFT,86,30,[ 2],2,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,106.5,292.5,96.7,265.6,115.24,0.69,38.47,UP,18,31,[ 2],2,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,99.0,266.4,131.7,243.5,28.4,1.13,7.31,RIGHT,154,32,[ 2],2,LEFT,66,7568,7504
8,ReadingWITHinterference.jpg,30,2,130.3,249.5,371.7,263.6,-2.55,7.5,156.34,RIGHT,48,33,[ 6],6,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,369.4,262.0,638.2,262.3,-0.05,8.57,158.78,RIGHT,54,34,[ 10],10,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,643.1,271.5,858.9,281.2,-1.95,6.85,131.82,RIGHT,52,35,[ 14],14,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,863.0,286.4,49.7,442.5,-171.59,25.03,278.08,LEFT,90,36,[ 3],3,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,74.5,449.1,331.5,464.4,-2.6,7.9,158.07,RIGHT,50,37,[ 7],7,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,334.0,467.7,381.4,473.9,-5.61,1.51,62.8,RIGHT,24,38,[ 7],7,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,382.5,475.1,583.0,447.2,5.95,6.42,37.76,RIGHT,170,39,[ 11],11,LEFT,86,10566,10482
8,ReadingWITHinterference.jpg,30,2,585.7,456.0,645.2,454.6,1.01,1.9,73.13,RIGHT,26,40,[ 11],11,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,657.0,445.3,883.0,458.4,-2.51,7.11,136.8,RIGHT,52,41,[ 15],15,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,894.9,453.7,344.3,661.6,-164.1,17.75,246.56,LEFT,72,42,[ 8],8,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,354.3,661.9,55.1,616.3,173.4,9.11,162.74,LEFT,56,43,[ 4],4,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,72.0,622.6,366.5,637.8,-2.24,9.0,173.06,RIGHT,52,44,[ 8],8,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,367.3,642.7,663.2,635.5,1.04,9.34,172.89,RIGHT,54,45,[ 12],12,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,666.0,631.0,927.9,604.1,4.42,8.16,145.67,RIGHT,56,46,[ 16],16,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,929.4,608.0,779.1,618.3,-177.04,4.65,110.6,LEFT,42,47,[ 16],16,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,782.0,621.7,677.9,632.1,-175.73,3.28,96.4,LEFT,34,48,[ 12],12,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,672.5,634.4,926.4,607.6,4.53,7.9,151.88,RIGHT,52,49,[ 16],16,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,934.1,608.2,886.3,577.2,153.81,1.63,11.49,LEFT,142,50,[ 16],16,LEFT,50,13986,13938
8,ReadingWITHinterference.jpg,30,2,880.2,606.9,816.5,654.0,-150.91,2.24,74.76,LEFT,30,51,[ 16],16,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,825.1,663.1,559.4,543.4,161.35,8.78,162.54,LEFT,54,52,[ 11],11,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,561.2,543.7,426.3,271.2,123.45,7.79,134.39,UP,58,53,[ 6],6,LEFT,.,.,.
8,ReadingWITHinterference.jpg,30,2,440.7,308.9,-532.7,539.3,-169.08,26.87,206.66,LEFT,130,54,[ ],.,LEFT,98,16276,16180
8,NamingWITHOUTinterference.jpg,31,3,506.3,357.8,174.2,237.5,164.65,10.78,185.85,LEFT,58,1,[ 2],2,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,180.2,240.3,74.1,164.5,151.19,3.67,96.71,LEFT,38,2,"[ 1, 999]",1,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,78.4,170.7,43.3,161.8,168.89,1.07,48.61,LEFT,22,3,[ 1],1,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,50.5,161.2,192.8,170.2,-2.79,4.31,113.44,RIGHT,38,4,[ 1],1,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,200.3,171.4,320.0,169.1,0.84,3.73,103.59,RIGHT,36,5,[ 5],5,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,329.8,171.3,410.9,167.3,2.13,2.56,85.34,RIGHT,30,6,[ 5],5,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,413.0,167.1,495.8,166.7,0.21,2.62,81.75,RIGHT,32,7,[ 5],5,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,499.1,162.7,616.1,171.7,-3.3,3.69,97.14,RIGHT,38,8,[ 9],9,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,621.1,157.6,708.2,163.4,-2.87,2.71,84.64,RIGHT,32,9,[ 9],9,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,708.5,164.1,788.0,119.9,22.76,2.64,15.2,RIGHT,174,10,[ 13],13,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,787.7,156.8,1196.2,-278.3,39.24,15.27,263.22,RIGHT,58,11,[ ],.,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,1183.4,-291.8,1146.8,-222.3,-124.21,1.8,64.41,DOWN,28,12,[ ],.,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,1130.5,-227.9,568.7,197.8,-149.97,19.31,134.11,LEFT,144,13,[ 10],10,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,578.4,183.5,469.8,177.9,177.78,3.48,96.61,LEFT,36,14,[ 5],5,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,469.7,190.1,369.4,193.3,-178.62,3.24,95.19,LEFT,34,15,[ 6],6,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,382.0,201.5,461.6,191.1,5.61,2.6,86.56,RIGHT,30,16,[ 5],5,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,469.9,188.6,630.1,181.9,1.8,5.22,118.65,RIGHT,44,17,[ 9],9,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,643.2,173.8,699.8,178.2,-3.34,1.84,70.92,RIGHT,26,18,[ 9],9,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,704.2,177.1,813.3,187.6,-4.16,3.53,93.01,RIGHT,38,19,[ 13],13,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,815.0,194.9,909.3,206.8,-5.47,3.03,89.16,RIGHT,34,20,[ 14],14,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,907.5,209.9,215.4,332.5,-172.29,22.14,158.12,LEFT,140,21,[ 2],2,LEFT,18,4148,4132
8,NamingWITHOUTinterference.jpg,31,3,226.9,328.6,397.0,342.9,-3.65,5.46,136.57,RIGHT,40,22,[ 6],6,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,406.3,348.6,590.7,317.0,7.33,6.08,132.08,RIGHT,46,23,[ 10],10,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,591.0,312.6,137.6,165.6,166.14,14.87,225.34,LEFT,66,24,[ 1],1,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,140.1,168.1,96.3,88.8,125.6,2.32,77.41,UP,30,25,"[ 1, 999]",1,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,94.3,95.1,165.1,80.3,9.12,2.22,79.29,RIGHT,28,26,[ 1],1,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,162.1,86.5,94.4,75.4,172.83,2.11,75.45,LEFT,28,27,"[ 1, 999]",1,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,106.2,75.7,174.7,77.3,-1.03,2.12,81.71,RIGHT,26,28,[ 1],1,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,189.5,84.8,367.9,89.8,-1.22,5.66,123.15,RIGHT,46,29,[ 5],5,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,375.9,101.6,634.5,101.7,-0.02,8.34,154.48,RIGHT,54,30,[ 9],9,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,639.2,100.0,589.4,96.5,176.98,1.61,62.07,LEFT,26,31,[ 9],9,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,598.7,87.0,851.4,115.1,-4.8,8.09,149.8,RIGHT,54,32,[ 13],13,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,853.1,113.7,818.3,101.5,165.08,1.14,51.64,LEFT,22,33,[ 13],13,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,829.0,101.6,863.0,103.0,-1.79,1.08,48.93,RIGHT,22,34,[ 13],13,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,858.7,102.5,43.5,275.9,-170.68,25.38,275.86,LEFT,92,35,[ 2],2,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,68.3,280.8,390.4,283.5,-0.37,10.07,186.4,RIGHT,54,36,[ 6],6,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,398.0,292.0,616.8,282.9,1.79,7.08,141.69,RIGHT,50,37,[ 10],10,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,623.1,277.9,830.2,291.2,-2.78,6.66,133.13,RIGHT,50,38,[ 14],14,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,836.8,297.0,902.7,299.0,-1.32,2.08,79.98,RIGHT,26,39,[ 14],14,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,905.8,301.7,86.0,460.8,-171.51,25.5,177.11,LEFT,144,40,[ 3],3,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,97.0,469.6,378.4,491.2,-3.34,8.81,169.4,RIGHT,52,41,[ 7],7,LEFT,.,.,.
8,NamingWITHOUTinterference.jpg,31,3,375.3,493.5,627.4,471.7,3.71,8.15,156.72,RIGHT,52,42,[ 11],11,LEFT,.,.,.
